game_id,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,opp_id,opp_fran,elo_i,opp_elo_i,game_result
200111240CLE,2002,11/24/2001,14,0,CLE,Cavaliers,MIA,Heat,1368.6825,1434.4607,W
200111240DAL,2002,11/24/2001,14,0,DAL,Mavericks,PHO,Suns,1575.5018,1560.8507,W
200111240DET,2002,11/24/2001,12,0,DET,Pistons,MEM,Grizzlies,1509.3475,1329.3235,W
200111240MIL,2002,11/24/2001,10,0,MIL,Bucks,ATL,Hawks,1609.5654,1407.4458,W
200111240MIN,2002,11/24/2001,12,0,MIN,Timberwolves,SAS,Spurs,1589.2283,1672.8898,W
200111240NYK,2002,11/24/2001,14,0,NYK,Knicks,CHI,Bulls,1463.1071,1278.4963,W
200111240ORL,2002,11/24/2001,14,0,ORL,Magic,CHH,Pelicans,1568.0956,1515.9319,L
200111240SAC,2002,11/24/2001,13,0,SAC,Kings,NJN,Nets,1645.6469,1456.7991,W
200111240WAS,2002,11/24/2001,12,0,WAS,Wizards,BOS,Celtics,1316.1372,1467.4796,W
200111250GSW,2002,11/25/2001,14,0,GSW,Warriors,NJN,Nets,1342.7616,1455.7524,W
200111250LAC,2002,11/25/2001,14,0,LAC,Clippers,HOU,Rockets,1452.9398,1558.3794,W
200111250LAL,2002,11/25/2001,13,0,LAL,Lakers,DEN,Nuggets,1736.5073,1478.5502,W
200111250SEA,2002,11/25/2001,15,0,SEA,Thunder,IND,Pacers,1527.9102,1492.7032,W
200111250TOR,2002,11/25/2001,15,0,TOR,Raptors,PHI,Sixers,1576.6283,1566.0563,W
200111260MEM,2002,11/26/2001,13,0,MEM,Grizzlies,SAC,Kings,1327.0372,1646.6935,W
200111260NYK,2002,11/26/2001,15,0,NYK,Knicks,ATL,Hawks,1465.3367,1405.421,W
200111260ORL,2002,11/26/2001,15,0,ORL,Magic,DET,Pistons,1560.3276,1511.6338,L
200111260UTA,2002,11/26/2001,14,0,UTA,Jazz,PHO,Suns,1512.5692,1552.4464,L
200111270CLE,2002,11/27/2001,15,0,CLE,Cavaliers,WAS,Wizards,1374.2339,1323.7001,W
200111270DAL,2002,11/27/2001,15,0,DAL,Mavericks,GSW,Warriors,1583.9061,1357.4988,W
200111270HOU,2002,11/27/2001,15,0,HOU,Rockets,SAC,Kings,1549.7976,1634.7274,L
200111270LAL,2002,11/27/2001,14,0,LAL,Lakers,MIL,Bucks,1737.9852,1611.5902,W
200111270MIA,2002,11/27/2001,13,0,MIA,Heat,BOS,Celtics,1428.9093,1459.9167,L
200111270NJN,2002,11/27/2001,15,0,NJN,Nets,CHI,Bulls,1441.0153,1276.2667,W
200111270POR,2002,11/27/2001,15,0,POR,Trailblazers,IND,Pacers,1534.7772,1486.4495,W
200111270SEA,2002,11/27/2001,16,0,SEA,Thunder,MIN,Timberwolves,1534.1639,1595.8484,W
200111280ATL,2002,11/28/2001,16,0,ATL,Hawks,NYK,Knicks,1401.8666,1468.8911,L
200111280DEN,2002,11/28/2001,15,0,DEN,Nuggets,IND,Pacers,1477.0723,1482.3209,L
200111280DET,2002,11/28/2001,14,0,DET,Pistons,CHH,Pelicans,1522.8453,1523.6998,L
200111280LAC,2002,11/28/2001,15,0,LAC,Clippers,MIN,Timberwolves,1461.5216,1586.8854,W
200111280PHI,2002,11/28/2001,14,0,PHI,Sixers,WAS,Wizards,1556.005,1315.3483,L
200111280PHO,2002,11/28/2001,16,0,PHO,Suns,MIL,Bucks,1562.7986,1605.8721,W
200111280SAS,2002,11/28/2001,13,0,SAS,Spurs,GSW,Warriors,1666.2697,1355.318,W
200111280UTA,2002,11/28/2001,15,0,UTA,Jazz,SEA,Thunder,1502.217,1543.127,W
200111290CHI,2002,11/29/2001,14,0,CHI,Bulls,MIA,Heat,1269.5007,1423.7927,W
200111290CLE,2002,11/29/2001,16,0,CLE,Cavaliers,ATL,Hawks,1382.5857,1393.9546,L
200111290DAL,2002,11/29/2001,16,0,DAL,Mavericks,SAC,Kings,1586.0869,1642.1594,L
200111290ORL,2002,11/29/2001,16,0,ORL,Magic,BOS,Celtics,1549.1161,1465.0333,L
200111290TOR,2002,11/29/2001,16,0,TOR,Raptors,MEM,Grizzlies,1586.6796,1339.0033,W
200111300CHH,2002,11/30/2001,15,0,CHH,Pelicans,DET,Pistons,1536.3014,1510.2438,L
200111300DEN,2002,11/30/2001,16,0,DEN,Nuggets,LAC,Clippers,1459.4518,1478.8329,W
200111300MEM,2002,11/30/2001,15,0,MEM,Grizzlies,HOU,Rockets,1337.9618,1542.3656,W
200111300MIA,2002,11/30/2001,15,0,MIA,Heat,WAS,Wizards,1414.4558,1335.6238,L
200111300PHO,2002,11/30/2001,17,0,PHO,Suns,UTA,Jazz,1575.9211,1517.0033,W
200111300POR,2002,11/30/2001,16,0,POR,Trailblazers,MIL,Bucks,1538.9058,1592.7495,W
200111300SAS,2002,11/30/2001,14,0,SAS,Spurs,SAC,Kings,1667.6923,1655.7362,L
200111300SEA,2002,11/30/2001,18,0,SEA,Thunder,LAL,Lakers,1528.3407,1743.7034,L
200112010ATL,2002,12/1/2001,18,0,ATL,Hawks,TOR,Raptors,1407.0474,1587.7211,L
200112010CHI,2002,12/1/2001,15,0,CHI,Bulls,PHI,Sixers,1278.8376,1535.7295,L
200112010CLE,2002,12/1/2001,17,0,CLE,Cavaliers,CHH,Pelicans,1369.4929,1525.7534,W
200112010GSW,2002,12/1/2001,17,0,GSW,Warriors,DAL,Mavericks,1353.8954,1572.5101,L
200112010HOU,2002,12/1/2001,17,0,HOU,Rockets,SAS,Spurs,1521.7201,1659.6387,L
200112010LAL,2002,12/1/2001,16,0,LAL,Lakers,MIN,Timberwolves,1752.0807,1569.5741,W
200112010NJN,2002,12/1/2001,16,0,NJN,Nets,BOS,Celtics,1447.7813,1483.1084,L
200112010NYK,2002,12/1/2001,17,0,NYK,Knicks,DET,Pistons,1476.8031,1520.7917,L
200112010POR,2002,12/1/2001,17,0,POR,Trailblazers,PHO,Suns,1545.3782,1584.8077,L
200112010UTA,2002,12/1/2001,17,0,UTA,Jazz,IND,Pacers,1508.1167,1499.9414,L
200112010WAS,2002,12/1/2001,16,0,WAS,Wizards,ORL,Magic,1352.3624,1531.041,L
200112020LAC,2002,12/2/2001,17,0,LAC,Clippers,IND,Pacers,1474.7782,1507.908,W
200112020PHI,2002,12/2/2001,16,0,PHI,Sixers,MEM,Grizzlies,1543.2361,1358.6073,L
200112020SAC,2002,12/2/2001,18,0,SAC,Kings,DAL,Mavericks,1663.7898,1585.5895,L
200112020SEA,2002,12/2/2001,19,0,SEA,Thunder,MIL,Bucks,1519.9634,1586.2771,W
200112020TOR,2002,12/2/2001,18,0,TOR,Raptors,BOS,Celtics,1590.6519,1493.6128,L
200112030NYK,2002,12/3/2001,18,0,NYK,Knicks,HOU,Rockets,1470.0148,1512.743,W
200112030ORL,2002,12/3/2001,18,0,ORL,Magic,MEM,Grizzlies,1538.1594,1375.375,W
200112030PHO,2002,12/3/2001,19,0,PHO,Suns,GSW,Warriors,1600.6572,1340.816,W
200112040CHI,2002,12/4/2001,16,0,CHI,Bulls,HOU,Rockets,1271.3311,1508.2706,W
200112040CLE,2002,12/4/2001,18,0,CLE,Cavaliers,DET,Pistons,1383.6335,1527.5801,W
200112040IND,2002,12/4/2001,21,0,IND,Pacers,DEN,Nuggets,1490.693,1463.5065,W
200112040LAC,2002,12/4/2001,18,0,LAC,Clippers,MIA,Heat,1491.9932,1397.7172,W
200112040MIL,2002,12/4/2001,15,0,MIL,Bucks,NYK,Knicks,1574.9635,1474.4872,L
200112040MIN,2002,12/4/2001,16,0,MIN,Timberwolves,SEA,Thunder,1564.2877,1531.277,W
200112040SAC,2002,12/4/2001,19,0,SAC,Kings,PHI,Sixers,1650.5129,1526.4684,W
200112040SAS,2002,12/4/2001,16,0,SAS,Spurs,WAS,Wizards,1668.6157,1345.244,W
200112040UTA,2002,12/4/2001,18,0,UTA,Jazz,CHH,Pelicans,1500.1501,1511.6128,W
200112050ATL,2002,12/5/2001,19,0,ATL,Hawks,SAS,Spurs,1404.1166,1670.2327,L
200112050BOS,2002,12/5/2001,16,0,BOS,Celtics,DEN,Nuggets,1518.8678,1458.1545,W
200112050DET,2002,12/5/2001,18,0,DET,Pistons,SEA,Thunder,1514.0024,1520.2766,W
200112050GSW,2002,12/5/2001,19,0,GSW,Warriors,PHI,Sixers,1338.2705,1522.6685,W
200112050LAL,2002,12/5/2001,17,0,LAL,Lakers,DAL,Mavericks,1757.3671,1598.8663,W
200112050NJN,2002,12/5/2001,17,0,NJN,Nets,PHO,Suns,1437.2769,1603.2028,W
200112050ORL,2002,12/5/2001,19,0,ORL,Magic,CHI,Bulls,1546.52,1303.4454,W
200112060HOU,2002,12/6/2001,20,0,HOU,Rockets,WAS,Wizards,1476.1563,1343.6271,L
200112060MEM,2002,12/6/2001,18,0,MEM,Grizzlies,MIN,Timberwolves,1367.0144,1575.2881,L
200112060MIL,2002,12/6/2001,16,0,MIL,Bucks,TOR,Raptors,1551.6719,1565.3969,W
200112060POR,2002,12/6/2001,18,0,POR,Trailblazers,CHH,Pelicans,1529.5287,1507.1801,L
200112070BOS,2002,12/7/2001,17,0,BOS,Celtics,PHO,Suns,1525.6417,1583.3855,W
200112070GSW,2002,12/7/2001,20,0,GSW,Warriors,CHH,Pelicans,1348.5388,1518.6514,L
200112070IND,2002,12/7/2001,22,0,IND,Pacers,CHI,Bulls,1496.0449,1299.468,W
200112070LAC,2002,12/7/2001,19,0,LAC,Clippers,UTA,Jazz,1494.6897,1504.5829,L
200112070NJN,2002,12/7/2001,18,0,NJN,Nets,CLE,Cavaliers,1457.0941,1397.2112,W
200112070ORL,2002,12/7/2001,20,0,ORL,Magic,ATL,Hawks,1550.4974,1399.6665,W
200112070SAC,2002,12/7/2001,20,0,SAC,Kings,LAL,Lakers,1654.3129,1759.2979,W
200112070SAS,2002,12/7/2001,18,0,SAS,Spurs,PHI,Sixers,1674.6827,1512.4001,W
200112070SEA,2002,12/7/2001,22,0,SEA,Thunder,MIA,Heat,1515.943,1395.0206,L
200112070TOR,2002,12/7/2001,20,0,TOR,Raptors,DEN,Nuggets,1559.9236,1451.3806,W
200112080ATL,2002,12/8/2001,21,0,ATL,Hawks,ORL,Magic,1391.8812,1558.2827,W
200112080CHI,2002,12/8/2001,19,0,CHI,Bulls,BOS,Celtics,1296.1268,1532.7946,W
200112080CLE,2002,12/8/2001,20,0,CLE,Cavaliers,DEN,Nuggets,1391.3331,1449.4642,W
200112080DAL,2002,12/8/2001,20,0,DAL,Mavericks,WAS,Wizards,1596.9355,1354.5099,L
200112080MEM,2002,12/8/2001,19,0,MEM,Grizzlies,PHI,Sixers,1354.6979,1509.2957,W
200112080MIL,2002,12/8/2001,17,0,MIL,Bucks,NJN,Nets,1557.1451,1462.9722,W
200112080MIN,2002,12/8/2001,18,0,MIN,Timberwolves,HOU,Rockets,1587.6046,1465.2734,W
200112080NYK,2002,12/8/2001,20,0,NYK,Knicks,IND,Pacers,1497.7788,1499.3861,W
200112080POR,2002,12/8/2001,19,0,POR,Trailblazers,SEA,Thunder,1518.0574,1503.943,W
200112080UTA,2002,12/8/2001,20,0,UTA,Jazz,GSW,Warriors,1523.5771,1337.4308,W
200112090DET,2002,12/9/2001,19,0,DET,Pistons,HOU,Rockets,1518.3361,1461.4396,W
200112090LAC,2002,12/9/2001,20,0,LAC,Clippers,CHH,Pelicans,1475.6954,1529.7594,W
200112090SAC,2002,12/9/2001,21,0,SAC,Kings,MIA,Heat,1662.188,1407.0206,W
200112090TOR,2002,12/9/2001,21,0,TOR,Raptors,PHO,Suns,1561.84,1576.2327,L
200112100LAC,2002,12/10/2001,21,0,LAC,Clippers,ORL,Magic,1484.9204,1551.2635,W
200112100UTA,2002,12/10/2001,21,0,UTA,Jazz,DAL,Mavericks,1526.3046,1576.5951,W
200112110ATL,2002,12/11/2001,22,0,ATL,Hawks,PHI,Sixers,1398.9004,1497.5308,W
200112110CHI,2002,12/11/2001,20,0,CHI,Bulls,NJN,Nets,1304.7529,1456.9749,L
200112110DAL,2002,12/11/2001,22,0,DAL,Mavericks,POR,Trailblazers,1568.5638,1528.6624,W
200112110DEN,2002,12/11/2001,21,0,DEN,Nuggets,CHH,Pelicans,1440.6273,1520.5344,L
200112110HOU,2002,12/11/2001,23,0,HOU,Rockets,CLE,Cavaliers,1450.781,1400.17,L
200112110LAL,2002,12/11/2001,19,0,LAL,Lakers,SEA,Thunder,1751.4227,1493.338,L
200112110MEM,2002,12/11/2001,20,0,MEM,Grizzlies,WAS,Wizards,1366.4628,1374.8503,L
200112110MIA,2002,12/11/2001,19,0,MIA,Heat,MIL,Bucks,1405.5189,1563.1425,W
200112110MIN,2002,12/11/2001,19,0,MIN,Timberwolves,GSW,Warriors,1591.4385,1334.7034,W
200112110NYK,2002,12/11/2001,21,0,NYK,Knicks,BOS,Celtics,1501.0225,1524.1685,L
200112110SAC,2002,12/11/2001,22,0,SAC,Kings,ORL,Magic,1663.6897,1543.2761,W
200112120LAC,2002,12/12/2001,22,0,LAC,Clippers,SEA,Thunder,1492.9078,1520.7173,W
200112120PHO,2002,12/12/2001,23,0,PHO,Suns,SAC,Kings,1581.6198,1668.0315,W
200112120SAS,2002,12/12/2001,19,0,SAS,Spurs,TOR,Raptors,1677.7872,1556.4529,W
200112120UTA,2002,12/12/2001,22,0,UTA,Jazz,MIN,Timberwolves,1534.3358,1594.4366,L
200112120WAS,2002,12/12/2001,21,0,WAS,Wizards,MIA,Heat,1388.9348,1411.4167,W
200112130CHH,2002,12/13/2001,22,0,CHH,Pelicans,TOR,Raptors,1526.5446,1551.9027,W
200112130DAL,2002,12/13/2001,23,0,DAL,Mavericks,CLE,Cavaliers,1571.2484,1411.438,W
200112130DEN,2002,12/13/2001,22,0,DEN,Nuggets,MEM,Grizzlies,1434.6172,1352.3783,W
200112130DET,2002,12/13/2001,20,0,DET,Pistons,NYK,Knicks,1528.9946,1488.3934,W
200112130GSW,2002,12/13/2001,23,0,GSW,Warriors,ORL,Magic,1331.7052,1538.9343,L
200112130IND,2002,12/13/2001,24,0,IND,Pacers,HOU,Rockets,1496.1425,1439.5131,W
200112140BOS,2002,12/14/2001,20,0,BOS,Celtics,CHI,Bulls,1536.7975,1294.2489,W
200112140LAL,2002,12/14/2001,20,0,LAL,Lakers,LAC,Clippers,1724.0435,1505.2216,W
200112140MIA,2002,12/14/2001,21,0,MIA,Heat,NJN,Nets,1407.8656,1467.4789,L
200112140MIN,2002,12/14/2001,21,0,MIN,Timberwolves,SAC,Kings,1607.1116,1649.2883,W
200112140PHI,2002,12/14/2001,22,0,PHI,Sixers,MIL,Bucks,1492.7233,1557.2446,L
200112140PHO,2002,12/14/2001,24,0,PHO,Suns,SAS,Spurs,1600.3629,1682.3374,L
200112140UTA,2002,12/14/2001,23,0,UTA,Jazz,POR,Trailblazers,1521.6609,1525.9778,W
200112140WAS,2002,12/14/2001,22,0,WAS,Wizards,NYK,Knicks,1392.486,1485.7178,W
200112150CHH,2002,12/15/2001,23,0,CHH,Pelicans,BOS,Celtics,1536.1134,1538.2808,L
200112150CHI,2002,12/15/2001,22,0,CHI,Bulls,ATL,Hawks,1292.7656,1403.7079,L
200112150CLE,2002,12/15/2001,23,0,CLE,Cavaliers,PHI,Sixers,1406.4722,1476.7816,L
200112150DAL,2002,12/15/2001,24,0,DAL,Mavericks,MIN,Timberwolves,1576.2142,1620.1858,W
200112150DEN,2002,12/15/2001,23,0,DEN,Nuggets,PHO,Suns,1437.1487,1587.9445,W
200112150GSW,2002,12/15/2001,24,0,GSW,Warriors,MEM,Grizzlies,1327.163,1349.8469,W
200112150HOU,2002,12/15/2001,25,0,HOU,Rockets,MIA,Heat,1437.0337,1396.6427,L
200112150MIL,2002,12/15/2001,20,0,MIL,Bucks,IND,Pacers,1573.1863,1498.6218,W
200112150POR,2002,12/15/2001,22,0,POR,Trailblazers,ORL,Magic,1519.8097,1543.4766,W
200112150SAS,2002,12/15/2001,21,0,SAS,Spurs,UTA,Jazz,1694.7559,1527.829,W
200112160LAC,2002,12/16/2001,24,0,LAC,Clippers,DET,Pistons,1500.4268,1531.6703,W
200112160LAL,2002,12/16/2001,21,0,LAL,Lakers,GSW,Warriors,1728.8383,1334.3229,W
200112160NYK,2002,12/16/2001,24,0,NYK,Knicks,NJN,Nets,1472.0072,1478.7018,L
200112160SAC,2002,12/16/2001,25,0,SAC,Kings,MEM,Grizzlies,1636.2141,1342.687,W
200112160SEA,2002,12/16/2001,26,0,SEA,Thunder,ORL,Magic,1508.4036,1535.3429,W
200112160TOR,2002,12/16/2001,24,0,TOR,Raptors,WAS,Wizards,1542.3339,1406.1965,L
200112170PHI,2002,12/17/2001,24,0,PHI,Sixers,BOS,Celtics,1482.9965,1551.7385,W
200112180ATL,2002,12/18/2001,24,0,ATL,Hawks,IND,Pacers,1407.5886,1490.9183,L
200112180CHH,2002,12/18/2001,24,0,CHH,Pelicans,NYK,Knicks,1522.6556,1451.2312,L
200112180CLE,2002,12/18/2001,24,0,CLE,Cavaliers,CHI,Bulls,1400.2573,1288.8849,W
200112180DEN,2002,12/18/2001,24,0,DEN,Nuggets,SAS,Spurs,1447.9865,1699.5352,L
200112180HOU,2002,12/18/2001,26,0,HOU,Rockets,POR,Trailblazers,1428.3209,1527.9434,L
200112180MEM,2002,12/18/2001,24,0,MEM,Grizzlies,MIL,Bucks,1340.5918,1580.8898,L
200112180MIA,2002,12/18/2001,23,0,MIA,Heat,UTA,Jazz,1405.3555,1523.0497,L
200112180MIN,2002,12/18/2001,23,0,MIN,Timberwolves,DAL,Mavericks,1612.8853,1583.5148,L
200112180PHO,2002,12/18/2001,26,0,PHO,Suns,LAC,Clippers,1577.1067,1505.7941,L
200112180SAC,2002,12/18/2001,26,0,SAC,Kings,DET,Pistons,1638.3093,1526.303,W
200112190BOS,2002,12/19/2001,23,0,BOS,Celtics,CLE,Cavaliers,1539.2535,1406.2111,W
200112190GSW,2002,12/19/2001,26,0,GSW,Warriors,DET,Pistons,1333.2178,1523.8387,W
200112190IND,2002,12/19/2001,27,0,IND,Pacers,TOR,Raptors,1496.8562,1528.5271,L
200112190NJN,2002,12/19/2001,23,0,NJN,Nets,MIN,Timberwolves,1499.4778,1603.319,W
200112190ORL,2002,12/19/2001,27,0,ORL,Magic,UTA,Jazz,1521.8101,1547.8669,W
200112190PHI,2002,12/19/2001,25,0,PHI,Sixers,CHH,Pelicans,1495.4814,1510.7733,L
200112190SAS,2002,12/19/2001,23,0,SAS,Spurs,POR,Trailblazers,1704.653,1537.6907,W
200112190SEA,2002,12/19/2001,27,0,SEA,Thunder,SAC,Kings,1521.9364,1640.7736,W
200112190WAS,2002,12/19/2001,24,0,WAS,Wizards,ATL,Hawks,1420.0033,1401.6508,W
200112200DAL,2002,12/20/2001,26,0,DAL,Mavericks,MIL,Bucks,1593.0811,1586.2877,W
200112200HOU,2002,12/20/2001,27,0,HOU,Rockets,LAL,Lakers,1418.5736,1729.9434,L
200112200NYK,2002,12/20/2001,26,0,NYK,Knicks,MEM,Grizzlies,1463.1135,1335.1938,L
200112200TOR,2002,12/20/2001,26,0,TOR,Raptors,CHI,Bulls,1543.2262,1282.9312,W
200112210BOS,2002,12/21/2001,24,0,BOS,Celtics,UTA,Jazz,1541.9553,1541.092,W
200112210GSW,2002,12/21/2001,27,0,GSW,Warriors,SEA,Thunder,1349.7979,1534.3906,L
200112210IND,2002,12/21/2001,28,0,IND,Pacers,NJN,Nets,1482.1571,1506.6149,W
200112210MEM,2002,12/21/2001,26,0,MEM,Grizzlies,LAL,Lakers,1344.5052,1732.9662,W
200112210MIA,2002,12/21/2001,24,0,MIA,Heat,CLE,Cavaliers,1380.5382,1403.5093,L
200112210MIN,2002,12/21/2001,25,0,MIN,Timberwolves,CHH,Pelicans,1596.1819,1523.7112,W
200112210ORL,2002,12/21/2001,28,0,ORL,Magic,WAS,Wizards,1528.585,1432.4393,L
200112210PHI,2002,12/21/2001,26,0,PHI,Sixers,ATL,Hawks,1482.5436,1389.2147,W
200112210POR,2002,12/21/2001,25,0,POR,Trailblazers,DET,Pistons,1533.2477,1507.2587,W
200112210SAS,2002,12/21/2001,24,0,SAS,Spurs,DEN,Nuggets,1709.0959,1442.8687,W
200112220ATL,2002,12/22/2001,27,0,ATL,Hawks,CHH,Pelicans,1384.4974,1520.3673,W
200112220CHI,2002,12/22/2001,25,0,CHI,Bulls,MIN,Timberwolves,1281.7113,1599.5258,L
200112220CLE,2002,12/22/2001,27,0,CLE,Cavaliers,IND,Pacers,1412.6448,1487.8882,L
200112220DAL,2002,12/22/2001,27,0,DAL,Mavericks,ORL,Magic,1600.6062,1501.2821,W
200112220DEN,2002,12/22/2001,26,0,DEN,Nuggets,GSW,Warriors,1438.7681,1345.8119,L
200112220HOU,2002,12/22/2001,28,0,HOU,Rockets,MIL,Bucks,1415.5508,1578.7626,W
200112220LAC,2002,12/22/2001,26,0,LAC,Clippers,SAC,Kings,1516.4696,1628.3193,W
200112220NJN,2002,12/22/2001,25,0,NJN,Nets,UTA,Jazz,1500.8838,1535.9575,L
200112220NYK,2002,12/22/2001,27,0,NYK,Knicks,WAS,Wizards,1453.8021,1459.7422,L
200112220PHO,2002,12/22/2001,27,0,PHO,Suns,POR,Trailblazers,1566.4312,1536.1117,W
200112220SEA,2002,12/22/2001,29,0,SEA,Thunder,DET,Pistons,1538.3766,1504.3947,W
200112230BOS,2002,12/23/2001,25,0,BOS,Celtics,MEM,Grizzlies,1547.0898,1361.3997,W
200112230SAC,2002,12/23/2001,29,0,SAC,Kings,PHO,Suns,1613.6423,1573.1917,W
200112230SAS,2002,12/23/2001,25,0,SAS,Spurs,MIL,Bucks,1713.1965,1570.0165,L
200112230TOR,2002,12/23/2001,27,0,TOR,Raptors,MIA,Heat,1544.446,1371.4027,W
200112250LAL,2002,12/25/2001,24,0,LAL,Lakers,PHI,Sixers,1716.0718,1487.2609,W
200112250NYK,2002,12/25/2001,28,0,NYK,Knicks,TOR,Raptors,1448.2761,1546.8207,W
200112260CHH,2002,12/26/2001,28,0,CHH,Pelicans,WAS,Wizards,1506.4547,1465.2682,W
200112260CLE,2002,12/26/2001,28,0,CLE,Cavaliers,NJN,Nets,1404.1946,1484.8114,L
200112260DEN,2002,12/26/2001,27,0,DEN,Nuggets,MIN,Timberwolves,1427.5159,1605.9349,L
200112260GSW,2002,12/26/2001,29,0,GSW,Warriors,LAL,Lakers,1357.0641,1717.6749,W
200112260HOU,2002,12/26/2001,29,0,HOU,Rockets,PHO,Suns,1424.2969,1560.4911,L
200112260LAC,2002,12/26/2001,27,0,LAC,Clippers,PHI,Sixers,1531.1466,1485.6577,L
200112260MEM,2002,12/26/2001,28,0,MEM,Grizzlies,CHI,Bulls,1359.5455,1275.3021,W
200112260MIL,2002,12/26/2001,25,0,MIL,Bucks,ATL,Hawks,1590.6866,1398.41,W
200112260ORL,2002,12/26/2001,30,0,ORL,Magic,IND,Pacers,1494.004,1496.3384,L
200112260SAC,2002,12/26/2001,30,0,SAC,Kings,POR,Trailblazers,1626.3429,1529.3512,W
200112260SAS,2002,12/26/2001,26,0,SAS,Spurs,DAL,Mavericks,1692.5264,1607.8843,L
200112260UTA,2002,12/26/2001,29,0,UTA,Jazz,BOS,Celtics,1552.0299,1548.944,W
200112270ATL,2002,12/27/2001,29,0,ATL,Hawks,MIA,Heat,1395.7729,1369.0281,W
200112270DAL,2002,12/27/2001,29,0,DAL,Mavericks,CHI,Bulls,1617.6349,1267.452,W
200112270DET,2002,12/27/2001,26,0,DET,Pistons,NJN,Nets,1492.5149,1489.9929,L
200112270IND,2002,12/27/2001,31,0,IND,Pacers,WAS,Wizards,1507.964,1460.9978,W
200112270PHO,2002,12/27/2001,30,0,PHO,Suns,BOS,Celtics,1567.2262,1540.8879,W
200112270POR,2002,12/27/2001,28,0,POR,Trailblazers,UTA,Jazz,1523.6887,1560.0859,L
200112270SEA,2002,12/27/2001,30,0,SEA,Thunder,LAC,Clippers,1550.2563,1510.8284,W
200112280CHH,2002,12/28/2001,29,0,CHH,Pelicans,MIL,Bucks,1510.7251,1593.3237,L
200112280CLE,2002,12/28/2001,29,0,CLE,Cavaliers,NYK,Knicks,1399.0131,1457.3069,W
200112280DEN,2002,12/28/2001,28,0,DEN,Nuggets,PHI,Sixers,1423.4229,1505.976,W
200112280GSW,2002,12/28/2001,30,0,GSW,Warriors,HOU,Rockets,1379.8127,1417.5618,L
200112280LAL,2002,12/28/2001,26,0,LAL,Lakers,TOR,Raptors,1694.9263,1537.7899,L
200112280MIA,2002,12/28/2001,27,0,MIA,Heat,MEM,Grizzlies,1365.2925,1367.3956,L
200112280ORL,2002,12/28/2001,31,0,ORL,Magic,DET,Pistons,1482.3784,1475.3392,W
200112280SAC,2002,12/28/2001,31,0,SAC,Kings,MIN,Timberwolves,1632.0054,1610.028,W
200112290CHI,2002,12/29/2001,28,0,CHI,Bulls,CLE,Cavaliers,1266.0724,1407.8557,W
200112290DAL,2002,12/29/2001,30,0,DAL,Mavericks,ATL,Hawks,1619.0145,1399.5085,W
200112290LAC,2002,12/29/2001,29,0,LAC,Clippers,BOS,Celtics,1504.697,1538.0286,L
200112290MIL,2002,12/29/2001,27,0,MIL,Bucks,SAS,Spurs,1608.2943,1682.7758,W
200112290NJN,2002,12/29/2001,28,0,NJN,Nets,IND,Pacers,1507.1686,1518.8508,W
200112290PHO,2002,12/29/2001,31,0,PHO,Suns,DEN,Nuggets,1570.0856,1428.6599,W
200112290SEA,2002,12/29/2001,31,0,SEA,Thunder,TOR,Raptors,1556.3877,1549.2571,W
200112290UTA,2002,12/29/2001,31,0,UTA,Jazz,PHI,Sixers,1574.5656,1500.7389,W
200112290WAS,2002,12/29/2001,29,0,WAS,Wizards,CHH,Pelicans,1450.111,1495.7545,W
200112300DET,2002,12/30/2001,28,0,DET,Pistons,MIA,Heat,1469.0513,1355.5609,W
200112300LAL,2002,12/30/2001,27,0,LAL,Lakers,HOU,Rockets,1683.4591,1427.985,W
200112300MEM,2002,12/30/2001,30,0,MEM,Grizzlies,SAS,Spurs,1377.1272,1677.6987,L
200112300NYK,2002,12/30/2001,30,0,NYK,Knicks,ORL,Magic,1448.4642,1488.6664,L
200112300POR,2002,12/30/2001,29,0,POR,Trailblazers,MIN,Timberwolves,1509.2091,1602.2627,L
200112300SAC,2002,12/30/2001,32,0,SAC,Kings,BOS,Celtics,1639.7706,1544.1002,W
200112310CHI,2002,12/31/2001,29,0,CHI,Bulls,MIL,Bucks,1287.0028,1613.3713,W
200112310IND,2002,12/31/2001,33,0,IND,Pacers,MIA,Heat,1513.9136,1352.5708,L
200112310WAS,2002,12/31/2001,30,0,WAS,Wizards,NJN,Nets,1461.9697,1512.1058,W
200201010LAC,2002,1/1/2002,30,0,LAC,Clippers,POR,Trailblazers,1498.6254,1504.2531,W
200201020BOS,2002,1/2/2002,30,0,BOS,Celtics,ORL,Magic,1538.3999,1496.4406,W
200201020CHI,2002,1/2/2002,30,0,CHI,Bulls,DAL,Mavericks,1303.1595,1622.0856,L
200201020CLE,2002,1/2/2002,31,0,CLE,Cavaliers,GSW,Warriors,1386.9253,1369.3895,W
200201020DEN,2002,1/2/2002,30,0,DEN,Nuggets,LAL,Lakers,1423.7629,1686.7773,L
200201020MIN,2002,1/2/2002,30,0,MIN,Timberwolves,MIL,Bucks,1607.2188,1597.2146,W
200201020NJN,2002,1/2/2002,30,0,NJN,Nets,MEM,Grizzlies,1497.6676,1374.515,W
200201020PHO,2002,1/2/2002,32,0,PHO,Suns,PHI,Sixers,1574.9825,1496.4535,L
200201020POR,2002,1/2/2002,31,0,POR,Trailblazers,TOR,Raptors,1495.0537,1536.5248,L
